order_id,revenue_per_order
67680,54.99
68209,54.99
70369,54.99
72372,54.99
73447,124.98
75838,54.99
75862,54.99
79030,54.99
80059,303.99
87452,54.99
90509,54.99
93124,54.99
94131,304.98
94291,54.99
100534,54.99
101662,124.94
106091,54.99
106113,183.99
106630,54.99
107531,54.99
108287,54.99
108850,54.99
110492,287.14
113281,54.99
114164,54.99
115769,54.99
118239,54.99
118886,54.99
119262,54.99
119875,54.99
124345,54.99
185,55.0
489,55.0
977,55.0
1104,55.0
1994,55.0
3140,273.89
3236,55.0
4129,55.0
4459,55.0
5781,224.5
6189,55.0
6212,55.0
6491,55.0
6767,55.0
8017,55.0
9030,55.0
9366,55.0
9882,55.0
11537,55.0
12060,55.0
12607,55.0
12706,55.0
12955,210.0
13147,55.0
13207,55.0
13309,55.0
13539,55.0
13666,55.0
14586,55.0
14793,189.0
15208,348.0
15697,213.28
16059,55.0
16306,233.99
18456,55.0
18521,55.0
18570,55.0
19103,55.0
20648,55.0
20781,250.94
20945,135.0
21415,55.0
22305,55.0
23070,55.0
23613,55.0
25801,55.0
25907,165.0
26097,55.0
27376,55.0
27896,55.0
28958,55.0
31628,55.0
34018,55.0
34176,55.0
34404,244.0
34757,55.0
36243,214.0
37148,134.45
37299,405.0
37764,55.0
37845,55.0
37885,55.0
38264,55.0
38526,55.0
39320,55.0
39469,170.0
40046,55.0
40360,55.0
41187,55.0
41543,55.0
43105,55.0
43915,55.0
44305,55.0
47001,366.95
47767,114.0
48342,55.0
48689,55.0
49912,123.0
50271,55.0
51038,55.0
51911,177.95
52310,114.5
52383,55.0
52432,55.0
52969,283.0
57062,55.0
57394,55.0
57683,55.0
59212,55.0
59832,55.0
60015,55.0
60799,55.0
61341,55.0
61481,181.49
62485,55.0
62746,114.57
63064,55.0
64928,55.0
65576,55.0
66122,55.0
67051,55.0
67826,120.0
68306,55.0
68450,55.0
69574,55.0
69773,55.0
70292,55.0
71054,55.0
71342,55.0
71981,55.0
73018,55.0
73582,55.0
74311,55.0
74696,55.0
75811,55.0
75848,55.0
76241,55.0
76368,126.25
76627,55.0
76647,55.0
77754,55.0
77937,55.0
78113,55.0
79376,55.0
79762,140.0
81164,55.0
81481,135.0
81543,55.0
83339,182.0
83414,55.0
83579,55.0
83922,55.0
85268,119.99
85558,117.0
85682,55.0
85822,55.0
86014,134.99
86918,228.08
86965,55.0
88108,55.0
88395,55.0
89076,55.0
89558,55.0
90269,55.0
90969,122.99
91177,55.0
92238,55.0
92367,55.0
92456,55.0
92610,55.0
93384,55.0
94181,55.0
94357,55.0
94525,55.0
95490,139.0
96365,55.0
98155,55.0
99592,55.0
100161,110.0
100480,55.0
100656,55.0
101275,55.0
103303,133.0
103641,55.0
105488,347.95
105602,55.0
105765,55.0
106375,55.0
107716,55.0
108445,55.0
109076,55.0
109077,55.0
110123,55.0
110745,212.5
111156,55.0
111337,55.0
112476,55.0
113426,55.0
113776,55.0
113840,55.0
114453,55.0
114648,55.0
114982,55.0
114993,55.0
115736,55.0
115781,55.0
116213,55.0
116490,55.0
117012,55.0
117820,246.0
118363,315.0
118476,55.0
119654,55.0
120299,55.0
120727,55.0
121871,55.0
122145,55.0
124600,55.0
84957,55.16
113535,646.16
64987,55.2
6678,55.26
62330,155.25
70597,55.26
48464,228.22
10192,55.3
18123,55.3
66709,115.25
106295,55.3
1588,195.38
2667,220.38
18808,55.38
37657,55.38
53947,55.38
54879,55.38
61086,55.38
67626,127.38
112642,55.38
104694,55.41
9881,55.44
3311,125.49
3366,55.49
4384,55.49
4636,55.49
9223,55.49
18687,55.49
23165,55.49
25534,55.49
34869,55.49
38080,55.49
59613,113.47
64356,55.49
69470,55.49
77125,55.49
92506,55.49
94144,55.49
97107,55.49
97976,55.49
112373,55.49
129,55.5
14672,55.5
20789,55.5
27251,55.5
35613,55.5
43534,55.5
47966,55.5
62174,55.5
63223,55.5
124028,55.5
22562,55.52
41095,514.48
56089,55.53
68925,55.53
73087,55.53
14161,55.57
19315,55.57
19696,55.57
122324,185.56
1955,55.6
31770,55.6
42737,460.86
50776,55.6
122530,55.6
41743,55.65
49740,55.65
53377,55.65
21504,55.75
26666,55.76
41603,55.78
71017,205.78
75752,55.78
77057,55.78
36000,55.86
103426,55.86
9751,55.89
53778,55.89
14757,55.9
81772,55.9
11136,55.95
19120,143.9
27171,55.95
29206,55.95
36309,55.95
42970,55.95
56016,55.95
56116,55.95
72286,55.95
74544,55.95
83569,195.44
92153,55.95
111168,55.95
11609,154.96
51703,125.95
116757,55.96
14145,143.96
78162,143.92
120710,55.97
3080,55.98
83293,55.98
6237,55.99
9563,55.99
12338,55.99
14631,295.94
26933,127.99
35490,143.99
35519,55.99
48745,55.99
71440,55.99
74856,55.99
96234,55.99
102068,55.99
106370,55.99
115921,55.99
421,56.0
1757,196.08
2985,56.0
3951,56.0
6321,56.0
6430,195.99
6848,56.0
13284,56.0
14151,120.99
16282,56.0
21841,56.0
22935,56.0
23301,56.0
23608,195.99
24105,56.0
25935,245.0
26134,56.0
27091,56.0
28983,56.0
29182,155.95
36710,56.0
37413,56.0
41746,56.0
47551,134.0
49130,56.0
49862,56.0
51035,56.0
52670,56.0
53869,56.0
56825,56.0
57584,56.0
59758,264.6
62571,56.0
63591,296.75
65856,56.0
65955,56.0
66364,305.99
67997,56.0
73891,126.0
74010,56.0
77827,56.0
78683,56.0
81146,56.0
84754,56.0
84891,56.0
87468,56.0
88399,56.0
88865,56.0
93196,56.0
93375,56.0
94353,56.0
97723,56.0
103888,56.0
105951,56.0
108241,56.0
113477,56.0
490,56.06
18988,56.25
26428,56.25
100323,56.25
121824,56.25
10514,56.39
18763,56.39
28414,56.39
33457,56.39
55765,56.39
57452,56.39
58321,125.89
61184,422.39
70519,56.39
80472,56.39
119981,56.39
122470,56.39
124753,56.39
23113,56.42
84114,56.47
91580,56.47
5577,56.5
9846,56.5
13034,116.49
80850,56.5
81012,56.5
2936,56.53
4634,254.6
36387,56.6
69435,121.6
91206,156.59
101883,56.6
118053,132.6
120208,56.6
121069,56.6
29048,201.63
31319,56.63
77239,56.63
102093,183.63
35563,214.64
106465,56.64
5418,56.69
52332,56.69
56262,56.69
40987,56.7
95166,371.7
103286,56.71
61921,56.78
72738,56.78
99904,56.78
9997,136.86
113848,56.87
21687,136.86
113203,56.88
117543,56.88
3015,56.95
19908,56.95
23786,56.95
26583,154.95
97010,56.95
103977,56.95
113156,193.22
121671,56.95
14271,135.71
29047,56.96
53359,56.96
24273,116.98
51361,56.98
111039,56.98
17215,56.99
22644,56.99
23831,56.99
64022,56.99
82964,56.99
87233,56.99
94036,56.99
98721,56.99
120803,56.99
3029,57.0
5995,57.0
7588,57.0
15836,57.0
32815,57.0
35959,57.0
54272,158.0
67607,57.0
75761,57.0
91897,57.0
98296,57.0
122749,57.0
26285,336.06
37834,57.06
85346,57.06
92249,57.06
19357,57.08
41950,57.15
21176,57.39
24847,57.4
109430,57.4
24392,117.36
29889,186.36
60646,57.48
38529,57.63
55481,57.63
72345,57.63
106728,57.63
48301,57.83
67944,57.83
74182,57.83
86562,57.83
93438,155.36
13417,57.95
30249,57.95
32418,57.95
43547,57.95
44032,57.95
60781,57.95
62187,57.95
86756,119.39
92110,57.95
97393,57.95
99370,57.95
114028,57.95
123324,57.95
123754,150.55
50478,57.98
2980,127.49
5077,197.99
19343,57.99
28319,57.99
48218,57.99
63568,57.99
76493,57.99
86736,57.99
88958,57.99
97019,156.99
100376,235.99
103409,57.99
108593,57.99
114715,57.99
121940,57.99
210,58.0
492,58.0
616,58.0
773,58.0
1530,58.0
2525,58.0
6111,58.0
7665,58.0
11212,58.0
11578,58.0
15726,58.0
15937,58.0
17610,282.99
18526,58.0
19827,58.0
19870,58.0
21623,58.0
27989,58.0
29949,58.0
30800,58.0
30892,58.0
30942,58.0
34138,58.0
36918,58.0
37088,58.0
38799,58.0
41883,277.0
44634,58.0
46421,58.0
49127,58.0
49369,58.0
51042,145.12
51322,58.0
52822,58.0
53235,58.0
53306,58.0
53321,237.0
54038,58.0
56939,58.0
57867,58.0
58624,58.0
58916,137.5
59381,58.0
60917,58.0
61233,58.0
64086,58.0
64257,58.0
64643,445.98
64716,58.0
65027,58.0
67445,58.0
67701,58.0
69017,58.0
70404,58.0
71004,58.0
72630,58.0
77210,58.0
81599,58.0
82156,58.0
82217,58.0
82692,58.0
85602,58.0
86910,58.0
87578,58.0
87676,58.0
88382,58.0
88592,478.0
89116,58.0
89542,58.0
91282,58.0
92418,58.0
94269,58.0
95044,490.0
99061,58.0
99159,205.45
99715,58.0
99823,58.0
100853,58.0
101117,120.0
101718,58.0
102805,58.0
104806,58.0
106035,58.0
110554,58.0
111797,123.0
112118,58.0
115966,58.0
116457,58.0
117615,58.0
119046,136.0
119737,58.0
119929,58.0
121582,58.0
122315,58.0
124803,58.0
61128,58.03
29937,234.19
51838,58.19
77343,58.3
94403,222.32
68396,117.13
16281,58.45
19156,58.45
45774,58.45
6378,58.5
30945,58.5
32717,58.5
37768,58.5
47023,143.5
54890,58.5
56765,58.5
59965,58.5
68910,58.5
84075,58.5
97236,119.68
109575,58.5
110553,58.5
113953,58.5
122057,58.5
43817,58.52
22240,58.8
29663,377.8
36256,58.8
37323,58.8
92995,58.8
10983,58.84
33998,58.91
18600,58.95
31683,58.95
61018,58.95
68273,58.95
82201,58.95
82966,58.95
87474,58.95
104048,58.95
109205,355.95
109530,128.93
13369,58.96
27039,58.96
102004,58.96
5375,58.97
12993,58.97
35948,207.97
116064,58.97
116410,58.97
73815,58.98
16185,58.99
62550,58.99
95956,58.99
105368,58.99
112025,58.99
114738,58.99
119206,253.99
766,186.99
2767,59.0
4416,59.0
4665,59.0
4730,59.0
6132,128.5
7091,59.0
7676,59.0
8100,554.25
8640,258.98
10018,59.0
10047,59.0
10981,59.0
11124,169.0
11199,59.0
12325,59.0
12854,253.0
12994,147.0
15561,154.0
16482,59.0
16929,59.0
17513,59.0
21622,59.0
22197,59.0
22390,137.96
22651,217.75
23829,59.0
24044,59.0
24416,59.0
26100,59.0
28254,59.0
29391,59.0
30066,59.0
30491,131.0
30855,159.0
30880,309.0
31071,59.0
31729,59.0
32542,59.0
33151,59.0
33199,59.0
35033,138.5
35086,59.0
35189,59.0
35332,59.0
36898,59.0
40845,59.0
42126,177.0
43375,59.0
43514,59.0
46065,178.45
48403,59.0
53217,59.0
54019,59.0
54264,397.99
54512,59.0
54995,59.0
56065,208.5
56194,59.0
56704,59.0
56837,59.0
57753,59.0
58876,59.0
59728,59.0
61198,198.99
61463,59.0
62106,59.0
63628,137.0
63669,59.0
63697,59.0
68464,59.0
69348,121.0
71184,162.2
72854,128.0
76058,59.0
76194,59.0
78294,59.0
80061,148.99
80866,59.0
81145,394.66
81769,59.0
85279,59.0
85281,59.0
86986,59.0
87978,59.0
89694,59.0
89896,59.0
90480,59.0
90659,500.0
94168,59.0
95672,125.0
97035,59.0
98933,59.0
99305,59.0
99940,227.28
99978,59.0
100134,153.99
100405,59.0
104234,232.0
104662,59.0
106634,59.0
106935,59.0
107357,59.0
108976,59.0
109756,125.17
111664,247.0
114656,59.0
116030,59.0
118524,59.0
118597,59.0
119417,59.0
122450,59.0
6327,59.11
48927,59.17
39725,59.19
75565,118.77
93528,59.19
107838,59.19
87252,59.22
21082,136.19
23242,59.25
91930,59.4
11360,59.45
11857,161.29
13448,59.45
13720,325.35
14594,59.45
14747,59.45
18738,59.45
26687,59.45
27243,59.45
29546,59.45
32007,59.45
33996,59.45
46121,59.45
72527,59.45
75840,59.45
77180,59.45
90948,59.45
94971,59.45
95285,59.45
116479,324.44
120841,59.45
120956,59.45
121500,59.45
122131,59.45
123841,59.45
13058,59.49
184,59.5
1555,59.5
2623,59.5
3641,59.5
7422,59.5
8250,59.5
8394,59.5
8990,59.5
9420,259.45
11252,59.5
11271,59.5
11296,59.5
11953,59.5
14846,59.5
15595,143.08
17345,59.5
17749,131.5
19960,239.5
21664,59.5
22595,59.5
23495,59.5
23515,124.5
25245,59.5
25974,59.5
26101,59.5
27145,59.5
27346,59.5
29019,59.5
29073,59.5
29741,59.5
29852,59.5
30039,59.5
30446,59.5
30747,59.5
30982,59.5
31546,59.5
32306,318.49
32788,59.5
35379,123.5
36689,59.5
36857,59.5
39768,59.5
39961,234.31
41262,59.5
41355,59.5
41576,59.5
41632,59.5
41769,59.5
43261,59.5
43704,59.5
44819,59.5
45278,59.5
45358,59.5
45439,59.5
46478,146.44
46665,59.5
47706,59.5
48874,59.5
49241,59.5
50098,59.5
50870,59.5
51385,59.5
53940,59.5
54408,59.5
55204,59.5
55452,59.5
56679,124.5
57597,59.5
57701,59.5
58727,59.5
60033,157.5
62640,59.5
63503,59.5
63564,199.48
65739,59.5
65836,59.5
67527,59.5
70168,59.5
70334,59.5
70744,59.5
70785,59.5
71034,59.5
71286,59.5
71522,59.5
71634,59.5
73105,59.5
73171,162.06
73887,119.49
74250,59.5
74342,59.5
75597,59.5
76167,59.5
76344,59.5
78344,59.5
79103,59.5
79939,59.5
80524,144.5
81842,59.5
82390,59.5
82869,59.5
86302,59.5
86382,59.5
87871,59.5
89450,59.5
90647,59.5
91677,59.5
92310,59.5
92594,59.5
94644,59.5
94797,189.49
95316,222.5
96370,59.5
98278,59.5
98795,59.5
98989,59.5
100655,59.5
100749,174.5
102519,59.5
107733,319.47
108465,59.5
109620,59.5
110532,59.5
112029,59.5
113738,59.5
114052,119.5
114550,269.5
116801,59.5
116892,59.5
117173,59.5
117711,59.5
118143,59.5
118647,59.5
118798,59.5
119138,295.49
119324,59.5
119562,59.5
120011,59.5
122566,59.5
122659,59.5
123235,59.5
124412,129.45
124596,59.5
19059,59.52
52779,59.52
109654,59.52
14372,59.57
56903,59.57
109592,59.57
45155,59.58
105995,59.58
114177,59.63
9903,129.65
72203,59.88
16007,59.9
20155,59.9
48592,59.9
65915,59.9
71514,192.85
82749,59.9
99235,59.9
103631,148.9
124878,59.9
53976,59.93
1203,59.95
1204,59.95
4213,196.95
7928,59.95
11374,59.95
15451,59.95
17354,59.95
18896,1032.95
19064,59.95
19983,59.95
20572,59.95
23960,59.95
24536,59.95
25249,147.95
27213,59.95
28703,59.95
31857,59.95
37070,275.07
38508,59.95
39039,59.95
41247,129.85
42991,59.95
44373,59.95
53236,59.95
53914,59.95
54350,59.95
57208,59.95
59107,59.95
69127,59.95
69627,139.94
70781,59.95
72462,191.94
74187,59.95
76370,119.94
76919,59.95
80039,165.21
80508,59.95
85541,59.95
85724,59.95
86922,59.95
87736,177.95
91241,59.95
94071,135.95
96998,59.95
97482,59.95
98581,59.95
103635,59.95
103717,224.95
105539,349.94
105989,59.95
106528,59.95
110660,59.95
112208,123.95
114339,59.95
115204,59.95
122985,59.95
42251,59.96
19401,59.97
39766,59.97
46926,59.97
48943,257.97
3328,59.98
4734,59.98
55708,59.98
74500,59.98
84795,59.98
112121,59.98
113967,59.98
116741,59.98
642,129.49
1082,59.99
2449,59.99
4282,59.99
5700,59.99
6538,149.99
7155,59.99
7850,59.99
8013,121.99
8141,59.99
8583,59.99
8811,59.99
8824,59.99
9574,59.99
10616,59.99
11723,59.99
12160,59.99
12542,59.99
12669,144.57
12971,59.99
13318,59.99
13541,59.99
14094,150.03
14175,59.99
14534,59.99
15366,59.99
16064,59.99
16658,59.99
16816,59.99
17043,59.99
17088,127.99
17545,179.98
18408,59.99
18454,59.99
19222,199.49
19915,59.99
20665,59.99
22851,157.99
24250,59.99
24446,59.99
24963,59.99
25082,59.99
25246,59.99
25568,119.99
26125,59.99
26608,59.99
28709,59.99
29057,59.99
29843,59.99
29956,59.99
30211,59.99
30804,59.99
30937,59.99
31417,59.99
32530,59.99
32587,154.73
33508,159.98
33578,59.99
33796,59.99
35791,182.59
37195,59.99
38260,59.99
39176,59.99
39710,59.99
40064,59.99
40091,59.99
41010,59.99
41060,59.99
41192,59.99
42279,59.99
43284,355.99
43318,59.99
44384,59.99
45238,59.99
46770,59.99
49490,59.99
50141,59.99
52369,59.99
52921,59.99
53296,59.99
53363,59.99
53966,59.99
54469,59.99
54900,59.99
55013,59.99
55070,59.99
57045,238.99
57232,59.99
57399,59.99
60168,59.99
63166,59.99
63480,59.99
63737,59.99
64135,59.99
64364,59.99
64699,59.99
65934,59.99
66032,59.99
67337,253.99
67768,59.99
67888,248.99
67908,59.99
68875,59.99
69945,59.99
70101,137.99
70170,59.99
70580,59.99
71112,257.49
71397,59.99
74258,59.99
75593,59.99
76147,59.99
76365,157.99
77317,59.99
77884,59.99
77928,187.99
78662,59.99
79445,59.99
79694,59.99
79720,59.99
80444,59.99
80533,59.99
80777,59.99
82227,59.99
82788,59.99
84839,154.98
85481,123.99
86643,119.98
87368,59.99
87915,59.99
87955,259.98
89698,59.99
89787,59.99
91504,59.99
91782,59.99
95017,157.99
95566,149.49
96997,148.99
97138,59.99
97559,59.99
97746,59.99
97979,59.99
100925,59.99
101720,59.99
101989,468.79
102002,59.99
102677,59.99
103172,59.99
104326,59.99
104498,59.99
106198,59.99
107631,59.99
108055,59.99
108412,59.99
109838,59.99
112268,59.99
112655,59.99
112670,59.99
112724,59.99
113668,59.99
113782,59.99
114925,159.99
115707,59.99
116394,138.99
116987,59.99
117250,199.99
119413,59.99
119646,59.99
120724,59.99
122676,59.99
123200,59.99
124395,59.99
925,60.0
1228,169.95
1416,60.0
2151,60.0
3141,60.0
3330,60.0
3672,60.0
3727,60.0
5100,60.0
5815,60.0
6861,60.0
8326,60.0
8373,60.0
8482,139.99
9792,189.99
10076,60.0
11068,60.0
14107,60.0
14221,60.0
15025,60.0
17493,169.99
19691,60.0
20971,60.0
22066,60.0
22183,60.0
22695,60.0
22816,60.0
23482,60.0
23662,60.0
24154,60.0
24719,60.0
27538,60.0
27728,60.0
27931,60.0
30265,60.0
30664,60.0
31151,60.0
33468,60.0
35857,60.0
36194,60.0
36901,60.0
37009,60.0
37272,236.0
38185,60.0
38881,60.0
40127,60.0
40677,60.0
40955,60.0
44441,60.0
44442,142.0
44787,60.0
45149,963.0
45579,60.0
45626,60.0
47492,60.0
47959,60.0
48158,232.2
48542,60.0
49082,60.0
49917,60.0
51626,193.0
53919,60.0
56148,60.0
57147,60.0
57685,60.0
57878,201.9
58065,60.0
58068,278.0
58325,60.0
58925,60.0
60462,60.0
61350,60.0
61707,60.0
62097,60.0
62384,60.0
62952,346.0
63723,60.0
63796,60.0
63960,60.0
64548,60.0
64777,60.0
66920,60.0
67086,60.0
67476,60.0
68082,60.0
68283,60.0
68659,60.0
68765,60.0
72993,60.0
73649,60.0
74063,465.0
74301,60.0
74551,60.0
75695,60.0
76556,60.0
76968,60.0
76989,129.5
78128,60.0
81485,158.0
82694,60.0
85029,60.0
86261,710.0
87070,60.0
90635,60.0
90787,60.0
94209,60.0
95598,60.0
96055,60.0
96418,60.0
97299,60.0
97472,60.0
98491,60.0
99364,60.0
99460,129.5
100716,60.0
100970,60.0
101903,374.09
102255,60.0
103358,60.0
104614,124.0
105240,60.0
105595,60.0
106266,60.0
107801,60.0
107863,123.99
108567,60.0
108785,60.0
109051,159.0
109507,60.0
109613,60.0
109815,60.0
110513,60.0
110612,60.0
110736,60.0
111458,60.0
111656,60.0
111758,134.95
112088,60.0
113184,60.0
113820,60.0
114451,60.0
115469,60.0
116627,60.0
116651,60.0
117220,238.0
117866,124.45
118672,60.0
118937,60.0
119702,60.0
123102,60.0
111976,125.03
119355,60.08
81127,60.09
115002,60.09
24492,200.09
38354,60.11
41836,60.15
92972,60.15
49058,132.17
76265,184.17
90196,124.17
96781,60.27
95492,60.3
110425,60.3
76118,60.32
67783,144.39
74725,60.39
56912,60.52
59519,60.56
105,60.95
22269,160.95
29649,60.95
42134,60.95
84417,60.95
120302,60.95
438,60.97
63345,60.97
69640,60.97
114041,60.97
31656,60.99
41848,60.99
45445,60.99
50844,60.99
58343,60.99
81589,60.99
17524,209.99
25109,61.0
48946,61.0
90199,61.0
93647,61.0
96486,185.0
108406,61.0
13168,126.15
8985,61.18
118808,61.18
17876,61.31
112248,61.31
65659,61.37
107118,61.37
58090,215.45
109812,61.5
116828,61.5
115680,61.6
4106,61.74
6393,61.74
9359,61.74
81708,261.24
57751,61.75
3091,61.78
10872,61.78
54457,61.78
69562,61.79
96555,61.79
111868,61.79
68516,61.9
73553,61.9
83613,61.9
6805,61.95
14715,61.95
41189,61.95
45016,61.95
77338,61.95
85069,61.95
88434,61.95
102623,61.95
40578,190.98
44399,61.98
63611,61.99
74321,137.48
113376,61.99
312,221.0
2215,62.0
2774,62.0
3367,62.0
3424,62.0
4039,62.0
10159,390.95
11427,62.0
11850,154.0
15293,62.0
16480,131.5
18059,62.0
22838,62.0
25294,62.0
25815,62.0
26820,62.0
28311,62.0
28315,62.0
30875,62.0
32861,62.0
33906,62.0
35283,62.0
35872,62.0
37218,62.0
40104,160.08
43752,62.0
45601,62.0
47285,62.0
53782,62.0
54448,62.0
55366,62.0
55487,62.0
56814,62.0
57362,62.0
59449,62.0
60162,62.0
64426,62.0
64973,62.0
65112,62.0
65262,62.0
66987,62.0
68127,141.99
68636,62.0
72405,62.0
74380,62.0
74408,62.0
75853,62.0
76710,62.0
77001,62.0
79591,62.0
79616,62.0
81200,62.0
83563,62.0
83915,62.0
86354,62.0
88022,165.18
88961,62.0
91386,62.0
91718,62.0
92461,62.0
92468,244.0
94750,62.0
95491,62.0
96668,140.0
102637,62.0
102849,196.95
103118,62.0
105100,62.0
105946,62.0
106000,62.0
107410,62.0
107505,62.0
107759,176.99
108419,62.0
110187,62.0
110277,62.0
111420,62.0
113175,62.0
116951,62.0
117057,160.0
117127,62.0
118980,408.0
120968,62.0
122072,62.0
122957,261.0
124221,62.0
124313,62.0
59111,141.07
114206,132.06
15099,62.1
60961,151.83
4343,62.36
12565,62.36
19624,62.36
63310,62.36
66611,62.36
84568,62.36
110935,62.36
112636,62.36
122359,62.36
15761,62.4
43062,279.96
71087,62.51
120468,62.51
40137,62.63
53832,62.63
38942,130.68
33297,62.69
99653,62.7
116328,62.7
102845,62.73
7242,196.33
42264,62.84
75912,62.84
93460,62.84
22649,62.89
105192,62.89
124760,62.89
28295,62.91
67567,62.95
79151,62.95
100570,62.95
111117,62.95
115760,62.95
26191,134.97
69554,62.97
69914,62.97
19444,142.49
26218,62.99
27206,62.99
30715,62.99
44731,62.99
78149,181.99
78282,152.99
117475,62.99
550,63.0
7841,63.0
12116,63.0
18693,63.0
39584,63.0
46535,63.0
61327,63.0
75362,63.0
84498,63.0
92189,128.17
99855,63.0
100196,63.0
102052,63.0
104391,222.99
104731,63.0
44372,63.18
78972,63.18
89444,63.18
95062,63.18
96392,63.18
100904,141.33
25567,63.56
42768,63.56
48357,63.56
88375,63.56
101836,63.56
34141,63.6
38150,63.6
39813,63.6
51180,63.6
81278,138.6
102622,63.6
114287,63.65
10536,63.67
81910,63.74
112310,63.74
117089,143.82
41566,63.95
123889,63.95
41827,143.96
69653,63.97
26922,63.98
52875,63.98
68067,231.98
68815,63.98
95799,63.98
112990,128.91
10501,63.99
11431,63.99
18688,63.99
19110,63.99
22903,63.99
26335,63.99
47097,63.99
47911,63.99
49360,63.99
50031,63.99
72857,63.99
79259,63.99
79354,63.99
93722,63.99
100176,63.99
106390,63.99
110180,63.99
110223,63.99
118567,63.99
993,64.0
2809,64.0
3150,283.0
3472,64.0
6184,64.0
7963,64.0
13345,64.0
13727,64.0
19180,64.0
19787,64.0
19812,64.0
21538,64.0
22733,64.0
22961,64.0
24378,362.0
25668,64.0
30852,64.0
30924,152.0
32353,64.0
33589,64.0
35443,64.0
41270,143.0
41523,229.0
42695,64.0
46429,64.0
49825,206.8
53917,64.0
54866,64.0
55467,64.0
57226,64.0
57390,64.0
57928,64.0
71509,64.0
76935,64.0
77153,64.0
79406,64.0
80536,64.0
84297,64.0
89563,64.0
90081,64.0
91652,64.0
92365,64.0
93414,64.0
96210,334.0
97095,64.0
105945,64.0
109460,64.0
109727,64.0
110602,212.0
111821,149.0
114290,64.0
115858,64.0
116787,64.0
119344,64.0
125061,64.0
73256,64.14
106234,359.35
24935,447.4
50423,64.4
52912,64.4
102886,234.39
54383,64.45
104137,140.05
104899,64.45
13616,64.47
62067,64.47
85361,64.47
8866,133.5
24933,64.5
26240,64.5
27047,250.45
35915,64.5
38170,64.5
38727,64.5
39403,64.5
44216,64.5
50569,64.5
53978,64.5
69401,64.5
70171,64.5
72105,403.5
72589,64.5
90953,64.5
101761,64.5
106554,64.5
113474,64.5
116456,213.5
75024,64.58
95897,64.58
12292,64.63
57389,64.69
65098,152.8
91081,64.8
106825,64.8
17693,64.88
28137,64.9
68997,64.9
6316,64.93
61119,64.93
96810,64.93
100190,64.93
115401,64.93
3616,194.94
5712,64.95
8875,64.95
16284,64.95
16941,64.95
19239,64.95
26441,64.95
28358,154.9
29639,134.94
30113,164.94
30238,64.95
30558,64.95
33672,64.95
34307,64.95
47634,64.95
53821,64.95
53845,64.95
55822,64.95
58847,64.95
65771,64.95
67270,64.95
68941,64.95
70271,424.44
70386,64.95
72336,64.95
72658,64.95
74938,64.95
75407,64.95
79531,64.95
79579,138.67
81740,64.95
82554,64.95
84427,64.95
85616,64.95
89187,64.95
90285,64.95
90416,64.95
90913,64.95
92892,64.95
93694,64.95
100224,64.95
102325,64.95
103304,64.95
107966,64.95
116711,64.95
119095,64.95
120270,64.95
120466,64.95
120520,64.95
121524,64.95
125090,64.95
859,64.99
1212,64.99
1854,64.99
2675,64.99
3256,64.99
4646,64.99
6958,208.99
7410,64.99
12109,64.99
12972,363.99
13459,64.99
13907,64.99
15142,134.98
15275,64.99
15340,64.99
17006,140.99
17021,178.89
19385,64.99
21747,64.99
24866,64.99
25283,64.99
29247,64.99
29326,64.99
29747,138.99
29986,184.99
30962,64.99
31162,64.99
32317,204.98
34584,64.99
36103,64.99
37950,64.99
39926,64.99
47396,64.99
48877,64.99
48925,64.99
52067,64.99
55203,64.99
59833,64.99
59844,64.99
62060,64.99
63848,64.99
64429,64.99
70314,64.99
70702,64.99
72936,64.99
74716,64.99
75745,64.99
76161,175.98
78259,64.99
80132,64.99
82720,64.99
84038,64.99
90696,64.99
91251,64.99
98369,64.99
99000,64.99
102090,64.99
104281,64.99
111010,64.99
112131,64.99
112144,163.99
114215,64.99
118929,64.99
119249,64.99
120259,144.44
124460,152.99
125076,64.99
3452,65.0
3479,65.0
3560,65.0
4070,65.0
4573,65.0
5047,65.0
5311,65.0
5494,65.0
5606,65.0
6657,65.0
7009,65.0
7065,289.99
7067,65.0
7112,65.0
7610,65.0
7793,65.0
8061,65.0
9925,65.0
10952,65.0
11241,65.0
11256,65.0
12878,174.99
13220,65.0
14197,65.0
14224,65.0
14290,65.0
14337,144.95
14416,65.0
14691,137.0
15333,65.0
17229,65.0
17833,65.0
18544,65.0
18684,65.0
18716,134.99
19022,175.0
19520,168.5
20903,968.0
21233,65.0
21714,134.99
24354,65.0
24995,1055.0
25965,65.0
26122,65.0
28579,65.0
29975,65.0
31297,65.0
31407,65.0
31912,65.0
32096,65.0
34085,65.0
34132,65.0
34383,65.0
35579,65.0
35610,65.0
36198,244.95
36629,65.0
36814,65.0
37053,65.0
37741,65.0
38499,65.0
39002,65.0
39820,65.0
42023,65.0
42677,65.0
43160,65.0
43201,65.0
43595,65.0
43725,65.0
44282,65.0
44306,225.0
45078,65.0
45081,65.0
45703,65.0
46799,65.0
47574,65.0
48097,65.0
48746,65.0
49276,65.0
49350,65.0
50550,65.0
51646,65.0
51655,65.0
52132,65.0
53071,65.0
58156,65.0
59592,65.0
59607,65.0
59885,65.0
60943,515.0
61187,65.0
61334,65.0
63272,65.0
63356,65.0
63592,215.75
64130,65.0
64460,214.0
64584,315.0
66450,65.0
66930,65.0
67280,65.0
67423,65.0
67684,65.0
